"","assetTypeNumber","assetNumber","reportingPeriodBeginningDate","reportingPeriodEndingDate","originatorName","originationDate","originalLoanAmount","originalLoanTerm","loanMaturityDate","originalInterestRatePercentage","interestCalculationTypeCode","originalInterestRateTypeCode","originalFirstPaymentDate","underwritingIndicator","gracePeriodNumber","paymentTypeCode","subvented","vehicleManufacturerName","vehicleModelName","vehicleNewUsedCode","vehicleModelYear","vehicleTypeCode","vehicleValueAmount","vehicleValueSourceCode","obligorCreditScoreType","obligorCreditScore","obligorIncomeVerificationLevelCode","obligorEmployementVerificationCode","coObligorIndicator","paymentToIncomePercentage","obligorGeographicLocation","remainingTermtoMaturityNumber","reportingPeriodModicationIndicator","servicingAdvanceMethodCode","reportingPeriodBeginningLoanBalanceAmount","nextReportingPeriodPaymentAmountDue","reportingPeriodInterestRatePercentage","nextInterestRatePercentage","servicingFeePercentage","otherAssessedUncollectedServierFeeAmount","scheduleInterestAmount","scheduledPrincipalAmount","otherPrincipalAdjustedAmount","reportingPeriodActualEndBalanceAmount","reportingPeriodScheduledPaymentAmount","totalActualAmountPaid","actualInterestCollectAmount","repossessedIndicator","actualPrincipalCollectedAmount","actualOtherCollectedAmount","interestPaidThroughDate","currentDelinquencyStatus","primaryLoanServicerName","assetSubjectDemandIndicator","chargedoffPrincipalAmount","recoveredAmount","paymentExtendedNumber","repossessedProceedsAmount","BAL1","PRC1","PMT1","REC1","REP1","BAL2","PRC2","PMT2","REC2","REP2","BAL3","PRC3","PMT3","REC3","REP3","BAL4","PRC4","PMT4","REC4","REP4","BAL5","PRC5","PMT5","REC5","REP5","BAL6","PRC6","PMT6","REC6","REP6","BAL7","PRC7","PMT7","REC7","REP7","BAL8","PRC8","PMT8","REC8","REP8","BAL9","PRC9","PMT9","REC9","REP9","BAL10","PRC10","PMT10","REC10","REP10","BAL11","PRC11","PMT11","REC11","REP11","BAL12","PRC12","PMT12","REC12","REP12","BAL13","PRC13","PMT13","REC13","REP13","BAL14","PRC14","PMT14","REC14","REP14","BAL15","PRC15","PMT15","REC15","REP15","BAL16","PRC16","PMT16","REC16","REP16","BAL17","PRC17","PMT17","REC17","REP17","BAL18","PRC18","PMT18","REC18","REP18","BAL19","PRC19","PMT19","REC19","REP19","BAL20","PRC20","PMT20","REC20","REP20","BAL21","PRC21","PMT21","REC21","REP21","BAL22","PRC22","PMT22","REC22","REP22","BAL23","PRC23","PMT23","REC23","REP23","BAL24","PRC24","PMT24","REC24","REP24","BAL25","PRC25","PMT25","REC25","REP25","BAL26","PRC26","PMT26","REC26","REP26","BAL27","PRC27","PMT27","REC27","REP27","BAL28","PRC28","PMT28","REC28","REP28","BAL29","PRC29","PMT29","REC29","REP29","BAL30","PRC30","PMT30","REC30","REP30","BAL31","PRC31","PMT31","REC31","REP31","BAL32","PRC32","PMT32","REC32","REP32","BAL33","PRC33","PMT33","REC33","REP33","BAL34","PRC34","PMT34","REC34","REP34","BAL35","PRC35","PMT35","REC35","REP35","BAL36","PRC36","PMT36","REC36","REP36","BAL37","PRC37","PMT37","REC37","REP37","BAL38","PRC38","PMT38","REC38","REP38","BAL39","PRC39","PMT39","REC39","REP39","BAL40","PRC40","PMT40","REC40","REP40","BAL41","PRC41","PMT41","REC41","REP41","BAL42","PRC42","PMT42","REC42","REP42","BAL43","PRC43","PMT43","REC43","REP43","BAL44","PRC44","PMT44","REC44","REP44","BAL45","PRC45","PMT45","REC45","REP45","BAL46","PRC46","PMT46","REC46","REP46","initialLoanAge","risk_cat_ir","Y","X","Xc","C","D","R"
"213","Sponsor Assigned",23596030,"08-01-2019","08-31-2019","Ally Bank","03/2019",13629.18,73,"03/2025",0.1489,1,1,"04/2019","True",1,2,0,"KIA","Optima",2,2013,1,8247,3,"Consumer Bureau","670",2,NA,"False",0.108,"CA",68,NA,1,12252.43,267.46,0.1489,0.1489,0.01,NA,NA,113.01,NA,12154.37,267.91,268,NA,"False",98.06,0,"08-20-2019",0,"Ally Bank","False",NA,NA,NA,0,12030.15,124.22,268,NA,0,11933.91,96.24,268,NA,0,11780.01,153.9,270.73,NA,0,11780.01,0,0,NA,0,11780.01,0,0,NA,0,11664.65,115.36,600,NA,0,11664.65,0,0,NA,0,11664.65,0,0,NA,0,11664.65,0,0,NA,0,11664.65,0,230.35,NA,0,11664.65,0,0,NA,0,11664.65,0,400,NA,0,11664.65,0,0,NA,0,11664.65,0,150,NA,0,11664.65,0,0,NA,0,11664.65,0,550,NA,0,11615.33,49.32,250,NA,0,11398.19,217.14,425,NA,0,10891,507.19,732.98,NA,0,10720.74,170.26,268,NA,0,10592.87,127.87,267.82,NA,0,10484.76,108.11,268,NA,0,10351.63,133.13,270,NA,0,10215.54,136.09,267,NA,0,10056.89,158.65,267,NA,0,9907.87,149.02,268,NA,0,9757.08,150.79,268,NA,0,9652.9,104.18,267.37,NA,0,9471.53,181.37,268,NA,0,9331.04,140.49,268,NA,0,9215.57,115.47,270,NA,0,9048.2,167.37,280,NA,0,9048.2,0,0,NA,0,9048.2,0,0,NA,0,9029.57,18.63,325,NA,0,8667.31,362.26,460.75,NA,0,8667.31,0,0,NA,0,8633.1,34.21,312,NA,0,8633.1,0,0,NA,0,8633.1,0,0,NA,0,8633.1,0,0,NA,0,8633.1,0,0,NA,0,8633.1,0,0,NA,0,0,0,0,NA,6096.88,NA,0,NA,NA,-5050,NA,0,NA,NA,0,5,"near_prime",6,8,14,0,1,0
"216","Sponsor Assigned",23543496,"08-01-2019","08-31-2019","Ally Bank","02/2019",10185.81,73,"02/2025",0.0774,1,1,"03/2019","True",1,2,0,"VOLKSWAGEN","Jetta",2,2013,1,8000,98,"Consumer Bureau","749",2,NA,"False",0.0425,"IL",67,NA,1,9481.61,41.03,0.0774,0.0774,0.01,NA,NA,114.06,NA,9343.93,177.29,200,NA,"False",137.68,0,"08-12-2019",0,"Ally Bank","False",NA,NA,NA,0,9217.24,126.69,200,NA,0,9217.24,0,0,NA,0,9026.69,190.55,300,NA,0,8682.19,344.5,400,NA,0,8339.22,342.97,400,NA,0,8100.94,238.28,300,NA,0,7848.91,252.03,300,NA,0,7397.05,451.86,500,NA,0,6948.67,448.38,500,NA,0,6492.75,455.92,500,NA,0,6038.06,454.69,500,NA,0,5578.92,459.14,500,NA,0,5111.95,466.97,500,NA,0,4646.54,465.41,500,NA,0,4176.02,470.52,500,NA,0,3706.05,469.97,500,NA,0,3228.81,477.24,500,NA,0,2751.4,477.41,500,NA,0,2263.07,488.33,500,NA,0,1779.87,483.2,500,NA,0,1290.82,489.05,500,NA,0,798.48,492.34,500,NA,0,0,798.48,803.56,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"prime",7,24,31,0,0,1
"229","Sponsor Assigned",23560889,"08-01-2019","08-31-2019","Ally Bank","02/2019",14690.36,73,"02/2025",0.0784,1,1,"03/2019","True",1,2,0,"CHEVROLET","Malibu",2,2014,1,12600,98,"Consumer Bureau","747",2,NA,"False",0.1224,"OH",67,NA,1,13910.83,257.14,0.0784,0.0784,0.01,NA,NA,164.5,NA,13749.3,257.14,257.14,NA,"False",161.53,0,"08-29-2019",0,"Ally Bank","False",NA,NA,NA,0,13574.84,174.46,257.14,NA,0,13413.91,160.93,257.14,NA,0,13413.91,0,0,NA,0,13077.19,336.72,514.28,NA,0,12906.9,170.29,257.14,NA,0,12732.7,174.2,257.14,NA,0,12302.93,429.77,514.28,NA,0,12557.38,0,0,NA,0,12203.69,353.69,514.28,NA,0,12030.2,173.49,257.14,NA,0,11850.37,179.83,257.14,NA,0,11674.46,175.91,257.14,NA,0,11489.84,184.62,257.14,NA,0,11306.54,183.3,257.14,NA,0,11124.48,182.06,257.14,NA,0,10938.83,185.65,257.14,NA,0,10754.51,184.32,257.14,NA,0,10566.67,187.84,257.14,NA,0,10375.35,191.32,257.14,NA,0,10187.3,188.05,257.14,NA,0,9995.81,191.49,257.14,NA,0,9805.23,190.58,257.14,NA,0,9611.27,193.96,257.14,NA,0,9418.13,193.14,257.14,NA,0,9223.7,194.43,257.14,NA,0,9026,197.7,257.14,NA,0,8828.96,197.04,257.14,NA,0,8628.71,200.25,257.14,NA,0,8429.03,199.68,257.14,NA,0,8226.21,202.82,257.14,NA,0,8020.31,205.9,257.14,NA,0,7816.57,203.74,257.14,NA,0,7609.8,206.77,257.14,NA,0,7403.33,206.47,257.14,NA,0,7193.9,209.43,257.14,NA,0,6984.66,209.24,257.14,NA,0,6774.03,210.63,257.14,NA,0,6560.54,213.49,257.14,NA,0,6347.08,213.46,257.14,NA,0,6130.84,216.24,257.14,NA,0,0,6130.84,6137.42,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"prime",7,42,49,0,0,1
"249","Sponsor Assigned",23598636,"08-01-2019","08-31-2019","Ally Bank","03/2019",15969.64,73,"03/2025",0.1154,1,1,"04/2019","True",1,2,0,"HYUNDAI","Sonata",2,2014,1,13998,98,"Consumer Bureau","662",2,NA,"False",0.0885,"TX",68,NA,1,15404.48,309.89,0.1154,0.1154,0.01,NA,NA,158.9,NA,15250.43,309.89,309.93,NA,"False",154.05,0.04,"08-20-2019",0,"Ally Bank","False",NA,NA,NA,0,15065.9,184.53,309.89,NA,0,14951.3,114.6,309.89,NA,0,14754.85,196.45,309.89,NA,0,14580.24,174.61,309.89,NA,0,14417.65,162.59,309.89,NA,0,14262.32,155.33,309.89,NA,0,14064.85,197.47,309.89,NA,0,14064.85,0,0,NA,0,14064.85,0,0,NA,0,14064.85,0,0,NA,0,14064.85,0,0,NA,0,14064.85,0,309.89,NA,0,14064.85,0,309.89,NA,0,14064.85,0,309.89,NA,0,13911.78,153.07,309.89,NA,0,13728.99,182.79,310,NA,0,13554.36,174.63,309,NA,0,13412.49,141.87,309,NA,0,13205.26,207.23,309,NA,0,13004.81,200.45,309,NA,0,11952.39,1052.42,1221,NA,0,73.66,11878.73,11878.73,NA,0,65.52,8.14,8.14,NA,0,0,65.52,67.41,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"near_prime",6,25,31,0,0,1
"252","Sponsor Assigned",23598921,"08-01-2019","08-31-2019","Ally Bank","03/2019",9327.16,73,"03/2025",0.1079,1,1,"04/2019","True",1,2,0,"FORD","Focus",2,2014,1,5850,98,"Consumer Bureau","703",2,NA,"False",0.0852,"KY",68,NA,1,8879.19,81.85,0.1079,0.1079,0.01,NA,NA,94.89,NA,8782.55,177.17,178,NA,"False",96.64,0,"08-13-2019",0,"Ally Bank","False",NA,NA,NA,0,8685.03,97.52,178,NA,0,8584.05,100.98,178,NA,0,8484.71,99.34,178,NA,0,8381.95,102.76,178,NA,0,8280.68,101.27,178,NA,0,8178.36,102.32,178,NA,0,8070.28,108.08,178,NA,0,7966.03,104.25,178,NA,0,7858.48,107.55,178,NA,0,7752.3,106.18,178,NA,0,7642.86,109.44,178,NA,0,7534.71,108.15,178,NA,0,7425.57,109.14,178,NA,0,7313.24,112.33,178,NA,0,7202.08,111.16,178,NA,0,7087.78,114.3,178,NA,0,6974.62,113.16,178,NA,0,6860.54,114.08,178,NA,0,6739.33,121.21,178,NA,0,6623.09,116.24,178,NA,0,6503.83,119.26,178,NA,0,6233.86,269.97,356,NA,0,6111.14,122.72,178,NA,0,5989.14,122,178,NA,0,5866.03,123.11,178,NA,0,0,5866.03,5879.9,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"near_prime",6,27,33,0,0,1
"271","Sponsor Assigned",23541970,"08-01-2019","08-31-2019","Ally Bank","02/2019",9188.64,73,"02/2025",0.0734,1,1,"03/2019","True",1,2,0,"GMC","Acadia",2,2016,3,18175,98,"Consumer Bureau","716",2,NA,"False",0.0688,"MI",67,NA,1,8667.91,158.16,0.0734,0.0734,0.01,NA,NA,104.12,NA,8563.78,158.16,158.16,NA,"False",104.13,0,"08-21-2019",0,"Ally Bank","False",NA,NA,NA,0,8459,104.78,158.16,NA,0,8334.86,124.14,158.16,NA,0,8238.71,96.15,158.16,NA,0,8121.96,116.75,158.16,NA,0,8030.67,91.29,158.16,NA,0,7920.83,109.84,158.16,NA,0,7816.68,104.15,158.16,NA,0,7707.12,109.56,158.16,NA,0,7587.6,119.52,158.16,NA,0,7476.61,110.99,158.16,NA,0,7363.43,113.18,158.16,NA,0,7251.05,112.38,158.16,NA,0,7137.97,113.08,158.16,NA,0,7022.75,115.22,158.16,NA,0,6908.25,114.5,158.16,NA,0,6791.65,116.6,158.16,NA,0,6675.79,115.86,158.16,NA,0,6559.25,116.54,158.16,NA,0,6438.02,121.23,158.16,NA,0,6319.99,118.03,158.16,NA,0,6199.96,120.03,158.16,NA,0,6080.45,119.51,158.16,NA,0,5958.97,121.48,158.16,NA,0,5837.96,121.01,158.16,NA,0,5716.19,121.77,158.16,NA,0,5592.52,123.67,158.16,NA,0,5469.22,123.3,158.16,NA,0,5344.06,125.16,158.16,NA,0,5219.21,124.85,158.16,NA,0,5093.59,125.62,158.16,NA,0,4964.11,129.48,158.16,NA,0,4836.9,127.21,158.16,NA,0,4707.92,128.98,158.16,NA,0,4579.11,128.81,158.16,NA,0,4448.58,130.53,158.16,NA,0,4318.15,130.43,158.16,NA,0,4186.91,131.24,158.16,NA,0,4054.01,132.9,158.16,NA,0,3921.12,132.89,158.16,NA,0,3786.62,134.5,158.16,NA,0,3652.07,134.55,158.16,NA,0,3516.68,135.39,158.16,NA,0,3378.32,138.36,158.16,NA,0,3241.22,137.1,158.16,NA,0,3102.61,138.61,158.16,NA,0,2963.79,138.82,158.16,NA,0,6,"prime",7,46,53,1,0,0
"309","Sponsor Assigned",23543967,"08-01-2019","08-31-2019","Ally Bank","02/2019",15179.61,73,"02/2025",0.1089,1,1,"03/2019","True",1,2,0,"CHEVROLET","Sonic",2,2017,1,11150,98,"Consumer Bureau","690",2,NA,"False",0.1122,"NY",67,NA,1,14343.72,216.49,0.1089,0.1089,0.01,NA,NA,154.84,NA,14176.38,288.07,300,NA,"False",167.34,0,"08-09-2019",0,"Ally Bank","False",NA,NA,NA,0,14007.49,168.89,300,NA,0,13832.86,174.63,300,NA,0,13660.79,172.07,300,NA,0,13483.06,177.73,300,NA,0,13307.68,175.38,300,NA,0,13130.43,177.25,300,NA,0,12943.73,186.7,300,NA,0,12763.12,180.61,300,NA,0,12577.05,186.07,300,NA,0,12393.06,183.99,300,NA,0,12203.68,189.38,300,NA,0,12016.24,187.44,300,NA,0,11827.08,189.16,300,NA,0,11632.65,194.43,300,NA,0,11439.95,192.7,300,NA,0,11242.07,197.88,300,NA,0,11045.84,196.23,300,NA,0,10848,197.84,300,NA,0,10638.62,209.38,300,NA,0,10437.02,201.6,300,NA,0,10230.44,206.58,300,NA,0,10025.06,205.38,300,NA,0,9814.79,210.27,300,NA,0,9605.57,209.22,300,NA,0,9394.41,211.16,300,NA,0,9178.5,215.91,300,NA,0,0,9178.5,9249.7,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"near_prime",7,28,35,0,0,1
"327","Sponsor Assigned",22779554,"08-01-2019","08-31-2019","Ally Bank","07/2018",10769.25,73,"07/2024",0.0524,1,1,"08/2018","True",1,2,0,"CHEVROLET","Trax",2,2016,3,15050,98,"Consumer Bureau","721",2,NA,"False",0.0233,"NJ",60,NA,1,9220.47,175.01,0.0524,0.0524,0.01,NA,NA,133.98,NA,9086.49,175.01,175.01,NA,"False",133.98,0,"08-29-2019",0,"Ally Bank","False",NA,NA,NA,0,8951.91,134.58,175.01,NA,0,8815.45,136.46,175.01,NA,0,8679.67,135.78,175.01,NA,0,8542.04,137.63,175.01,NA,0,8404.95,137.09,175.01,NA,0,8267.24,137.71,175.01,NA,0,8126.55,140.69,175.01,NA,0,7987.61,138.94,175.01,NA,0,7846.91,140.7,175.01,NA,0,7706.73,140.18,175.01,NA,0,7564.82,141.91,175.01,NA,0,7423.38,141.44,175.01,NA,0,7281.32,142.06,175.01,NA,0,7137.58,143.74,175.01,NA,0,6994.25,143.33,175.01,NA,0,6849.28,144.97,175.01,NA,0,6704.74,144.54,175.01,NA,0,6558.61,146.13,175.01,NA,0,6410.91,147.7,175.01,NA,0,6264.43,146.48,175.01,NA,0,6116.4,148.03,175.01,NA,0,5968.61,147.79,175.01,NA,0,5819.31,149.3,175.01,NA,0,5670.2,149.11,175.01,NA,0,5520.42,149.78,175.01,NA,0,5369.19,151.23,175.01,NA,0,5218.08,151.11,175.01,NA,0,5065.54,152.54,175.01,NA,0,4913.07,152.47,175.01,NA,0,4759.22,153.85,175.01,NA,0,4604.02,155.2,175.01,NA,0,4449.5,154.52,175.01,NA,0,4293.65,155.85,175.01,NA,0,4137.75,155.9,175.01,NA,0,3980.56,157.19,175.01,NA,0,3823.27,157.29,175.01,NA,0,3665.28,157.99,175.01,NA,0,3506.06,159.22,175.01,NA,0,3346.65,159.41,175.01,NA,0,3186.05,160.6,175.01,NA,0,3025.22,160.83,175.01,NA,0,2863.24,161.98,175.01,NA,0,2700.15,163.09,175.01,NA,0,2537.16,162.99,175.01,NA,0,2373.08,164.08,175.01,NA,0,2208.63,164.45,175.01,NA,0,13,"prime",14,46,60,1,0,0
"329","Sponsor Assigned",22780447,"08-01-2019","08-31-2019","Ally Bank","07/2018",25985.87,73,"08/2024",0.1319,1,1,"08/2018","True",1,2,0,"SUBARU","Outback",2,2014,3,18580,3,"Consumer Bureau","714",2,NA,"False",0.1976,"WA",60,NA,1,22941.33,513.9,0.1319,0.1319,0.01,NA,NA,268.91,NA,22706.51,527.1,450,NA,"False",234.82,0,"08-19-2019",0,"Ally Bank","False",NA,NA,NA,0,22051.42,655.09,950,NA,0,22026.72,24.7,200,NA,0,21903.06,123.66,450,NA,0,21629.47,273.59,495.2,NA,0,21305.71,323.76,550,NA,0,20924.45,381.26,650,NA,0,20560.18,364.27,500,NA,0,20297.28,262.9,500,NA,0,20097.19,200.09,500,NA,0,19830.14,267.05,462.6,NA,0,19380.22,449.92,600,NA,0,19131.65,248.57,500,NA,0,18914.33,217.32,500,NA,0,18630.21,284.12,400,NA,0,18164.36,465.85,727.1,NA,0,17797.65,366.71,550,NA,0,17383.92,413.73,600,NA,0,17059.82,324.1,500,NA,0,16812.58,247.24,500,NA,0,16463.62,348.96,500,NA,0,16098.05,365.57,550,NA,0,15760.94,337.11,500,NA,0,15370.41,390.53,550,NA,0,15053.21,317.2,550,NA,0,14705.52,347.69,500,NA,0,14356.16,349.36,498.1,NA,0,13906.61,449.55,600,NA,0,13542.3,364.31,500,NA,0,13184.22,358.08,500,NA,0,12829.56,354.66,550,NA,0,12463.01,366.55,500,NA,0,12033.73,429.28,550,NA,0,11655.19,378.54,500,NA,0,11210.27,444.92,566.8,NA,0,10819.65,390.62,500,NA,0,10433.23,386.42,550,NA,0,9980.4,452.83,550,NA,0,9621.39,359.01,460,NA,0,9168.74,452.65,550,NA,0,8758.87,409.87,502.6,NA,0,8364.71,394.16,527.1,NA,0,7807.03,557.68,600,NA,0,7471.32,335.71,454.2,NA,0,6517.22,954.1,1000,NA,0,6513.78,3.44,100,NA,0,6103.1,410.68,481.3,NA,0,13,"near_prime",14,46,60,1,0,0
"387","Sponsor Assigned",22787108,"08-01-2019","08-31-2019","Ally Bank","07/2018",10000,73,"07/2024",0.0634,1,1,"08/2018","True",1,2,0,"MINI","Cooper Countryman",2,2012,1,10650,98,"Consumer Bureau","729",2,NA,"False",0.0233,"MS",60,NA,1,8512.15,100,0.0634,0.0634,0.01,NA,NA,121.11,NA,8390.65,167.33,167.33,NA,"False",121.5,0,"08-15-2019",0,"Ally Bank","False",NA,NA,NA,0,8268.49,122.16,167.33,NA,0,8144.24,124.25,167.33,NA,0,8020.76,123.48,167.33,NA,0,7895.22,125.54,167.33,NA,0,7770.35,124.87,167.33,NA,0,7644.75,125.6,167.33,NA,0,7515.82,128.93,167.33,NA,0,7388.85,126.97,167.33,NA,0,7259.92,128.93,167.33,NA,0,7131.58,128.34,167.33,NA,0,7001.31,130.27,167.33,NA,0,6871.58,129.73,167.33,NA,0,6741.15,130.43,167.33,NA,0,6608.85,132.3,167.33,NA,0,6477.01,131.84,167.33,NA,0,6343.34,133.67,167.33,NA,0,6210.12,133.22,167.33,NA,0,6076.23,133.89,167.33,NA,0,5938.45,137.78,167.33,NA,0,5803.1,135.35,167.33,NA,0,0,5803.1,5838.26,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,"prime",14,22,36,0,0,1
"396","Sponsor Assigned",23545489,"08-01-2019","08-31-2019","Ally Bank","02/2019",7504,73,"02/2025",0.0694,1,1,"03/2019","True",1,2,0,"VOLKSWAGEN","Eos",2,2012,1,7500,98,"Consumer Bureau","692",2,NA,"False",0.0197,"DE",67,NA,1,7076.69,127.37,0.0694,0.0694,0.01,NA,NA,86.06,NA,6995.78,127.79,128,NA,"False",80.91,0,"08-21-2019",0,"Ally Bank","False",NA,NA,NA,0,6905.65,90.13,127.37,NA,0,6817.24,88.41,127.79,NA,0,6729.42,87.82,128,NA,0,6641.5,87.92,127.58,NA,0,6547.76,93.74,127.79,NA,0,6465.91,81.85,127.79,NA,0,6372.45,93.46,127.79,NA,0,6284.53,87.92,127.79,NA,0,6191.3,93.23,127.79,NA,0,6093,98.3,130,NA,0,6007.44,85.56,126,NA,0,5912.47,94.97,128,NA,0,5818.35,94.12,130,NA,0,5735.27,83.08,125,NA,0,5630.37,104.9,127.74,NA,0,5533.54,96.83,127.79,NA,0,5445.69,87.85,127.79,NA,0,5350,95.69,127.79,NA,0,5243.57,106.43,127.79,NA,0,5151.67,91.9,127.79,NA,0,5040.28,111.39,130,NA,0,4953.99,86.29,125.58,NA,0,4953.99,0,0,NA,0,4750.04,203.95,260,NA,0,4647.54,102.5,129.76,NA,0,4647.54,0,0,NA,0,4450.02,197.52,257.55,NA,0,4348.46,101.56,132.21,NA,0,4244.65,103.81,127.79,NA,0,4140.26,104.39,127.79,NA,0,4037.66,102.6,127.79,NA,0,3932.9,104.76,127.79,NA,0,3826.05,106.85,127.79,NA,0,3718.63,107.42,127.79,NA,0,3615.59,103.04,127.79,NA,0,0,3615.59,3630.71,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"prime",7,37,44,0,0,1
"421","Sponsor Assigned",22801869,"08-01-2019","08-31-2019","Ally Bank","07/2018",16299.5,73,"07/2024",0.072,1,1,"08/2018","True",1,2,0,"CHEVROLET","Traverse",2,2017,3,23900,98,"Consumer Bureau","670",2,NA,"False",0.0932,"FL",60,NA,1,14043.26,279.45,0.072,0.072,0.01,NA,NA,193.55,NA,13849.68,279.45,279.45,NA,"False",193.58,0,"08-20-2019",0,"Ally Bank","False",NA,NA,NA,0,13654.92,194.76,279.45,NA,0,13456.27,198.65,279.45,NA,0,13259.1,197.17,279.45,NA,0,13058.11,200.99,279.45,NA,0,12858.38,199.73,279.45,NA,0,12657.35,201.03,279.45,NA,0,12450.11,207.24,279.45,NA,0,12246.59,203.52,279.45,NA,0,12039.41,207.18,279.45,NA,0,11833.38,206.03,279.45,NA,0,11623.77,209.61,279.45,NA,0,11415.21,208.56,279.45,NA,0,11205.37,209.84,279.45,NA,0,10992.05,213.32,279.45,NA,0,0,10992.05,11069.68,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,"prime",14,16,30,0,0,1
