"","assetTypeNumber","assetNumber","reportingPeriodBeginningDate","reportingPeriodEndingDate","originatorName","originationDate","originalLoanAmount","originalLoanTerm","loanMaturityDate","originalInterestRatePercentage","interestCalculationTypeCode","originalInterestRateTypeCode","originalFirstPaymentDate","underwritingIndicator","gracePeriodNumber","paymentTypeCode","subvented","vehicleManufacturerName","vehicleModelName","vehicleNewUsedCode","vehicleModelYear","vehicleTypeCode","vehicleValueAmount","vehicleValueSourceCode","obligorCreditScoreType","obligorCreditScore","obligorIncomeVerificationLevelCode","obligorEmployementVerificationCode","coObligorIndicator","paymentToIncomePercentage","obligorGeographicLocation","remainingTermtoMaturityNumber","reportingPeriodModicationIndicator","servicingAdvanceMethodCode","reportingPeriodBeginningLoanBalanceAmount","nextReportingPeriodPaymentAmountDue","reportingPeriodInterestRatePercentage","nextInterestRatePercentage","servicingFeePercentage","otherAssessedUncollectedServierFeeAmount","scheduleInterestAmount","scheduledPrincipalAmount","otherPrincipalAdjustedAmount","reportingPeriodActualEndBalanceAmount","reportingPeriodScheduledPaymentAmount","totalActualAmountPaid","actualInterestCollectAmount","repossessedIndicator","actualPrincipalCollectedAmount","actualOtherCollectedAmount","interestPaidThroughDate","currentDelinquencyStatus","primaryLoanServicerName","assetSubjectDemandIndicator","chargedoffPrincipalAmount","recoveredAmount","paymentExtendedNumber","repossessedProceedsAmount","BAL1","PRC1","PMT1","REC1","REP1","BAL2","PRC2","PMT2","REC2","REP2","BAL3","PRC3","PMT3","REC3","REP3","BAL4","PRC4","PMT4","REC4","REP4","BAL5","PRC5","PMT5","REC5","REP5","BAL6","PRC6","PMT6","REC6","REP6","BAL7","PRC7","PMT7","REC7","REP7","BAL8","PRC8","PMT8","REC8","REP8","BAL9","PRC9","PMT9","REC9","REP9","BAL10","PRC10","PMT10","REC10","REP10","BAL11","PRC11","PMT11","REC11","REP11","BAL12","PRC12","PMT12","REC12","REP12","BAL13","PRC13","PMT13","REC13","REP13","BAL14","PRC14","PMT14","REC14","REP14","BAL15","PRC15","PMT15","REC15","REP15","BAL16","PRC16","PMT16","REC16","REP16","BAL17","PRC17","PMT17","REC17","REP17","BAL18","PRC18","PMT18","REC18","REP18","BAL19","PRC19","PMT19","REC19","REP19","BAL20","PRC20","PMT20","REC20","REP20","BAL21","PRC21","PMT21","REC21","REP21","BAL22","PRC22","PMT22","REC22","REP22","BAL23","PRC23","PMT23","REC23","REP23","BAL24","PRC24","PMT24","REC24","REP24","BAL25","PRC25","PMT25","REC25","REP25","BAL26","PRC26","PMT26","REC26","REP26","BAL27","PRC27","PMT27","REC27","REP27","BAL28","PRC28","PMT28","REC28","REP28","BAL29","PRC29","PMT29","REC29","REP29","BAL30","PRC30","PMT30","REC30","REP30","BAL31","PRC31","PMT31","REC31","REP31","BAL32","PRC32","PMT32","REC32","REP32","BAL33","PRC33","PMT33","REC33","REP33","BAL34","PRC34","PMT34","REC34","REP34","BAL35","PRC35","PMT35","REC35","REP35","BAL36","PRC36","PMT36","REC36","REP36","BAL37","PRC37","PMT37","REC37","REP37","BAL38","PRC38","PMT38","REC38","REP38","BAL39","PRC39","PMT39","REC39","REP39","BAL40","PRC40","PMT40","REC40","REP40","BAL41","PRC41","PMT41","REC41","REP41","BAL42","PRC42","PMT42","REC42","REP42","BAL43","PRC43","PMT43","REC43","REP43","initialLoanAge","risk_cat_ir","Y","X","Xc","C","D","R"
"51622","Sponsor Assigned",19712674,"05-01-2017","05-31-2017","Ally Bank","04/2016",41573.97,74,"05/2022",0.0355,1,1,"06/2016","True",2,2,0,"JEEP","WRANGLER UNL        ",1,2016,3,41739,1,"Consumer Bureau","682",2,NA,"False",0.1286,"TN",60,NA,1,35853.65,559.74,0.0355,0.0355,0.01,NA,NA,538.33,NA,35291.54,642.87,726,NA,"False",562.11,0,"05-31-2017",0,"Ally Bank","False",NA,NA,NA,0,35291.54,0,0,NA,0,34715.1,576.44,700,NA,0,33697.51,1017.59,1313.18,NA,0,33169.34,528.17,642.87,NA,0,33169.34,0,0,NA,0,32019.45,1149.89,1382.16,NA,0,31398.37,621.08,642.87,NA,0,30859.32,539.05,642.87,NA,0,30303.48,555.84,642.87,NA,0,29746.08,557.4,642.87,NA,0,29198.68,547.4,642.87,NA,0,28643.84,554.84,642.87,NA,0,28098.47,545.37,656.8,NA,0,27521.18,577.29,662,NA,0,27521.18,0,0,NA,0,26500.51,1020.67,1200,NA,0,26500.51,0,0,NA,0,25731.95,768.56,900,NA,0,24822.03,909.92,985,NA,0,24822.03,0,0,NA,0,23790.95,1031.08,1200,NA,0,22759.44,1031.51,1080.1,NA,0,22186.91,572.53,650,NA,0,21588.39,598.52,650.3,NA,0,21012.7,575.69,642.87,NA,0,20437.27,575.43,642.87,NA,0,19826.28,610.99,656.7,NA,0,19254.75,571.53,642.87,NA,0,18662.44,592.31,642.87,NA,0,18077.65,584.79,642.87,NA,0,18077.65,0,0,NA,0,17230.42,847.23,1348.88,NA,0,16678.89,551.53,600,NA,0,16024.19,654.7,700,NA,0,15375.48,648.71,700,NA,0,14671.71,703.77,750,NA,0,13961.56,710.15,750,NA,0,13252.19,709.37,750,NA,0,12542.04,710.15,750,NA,0,11832.18,709.86,750,NA,0,11116.61,715.57,750,NA,0,10397.88,718.73,750,NA,0,9680.15,717.73,750,NA,0,14,"super_prime",14,43,57,1,0,0
"51628","Sponsor Assigned",19712911,"05-01-2017","05-31-2017","Ally Bank","04/2016",28900.68,74,"05/2022",0.0449,1,1,"06/2016","True",2,2,0,"JEEP","RENEGADE            ",1,2015,3,25620,1,"Consumer Bureau","813",2,NA,"False",0.0919,"FL",60,NA,1,24991.78,436.53,0.0449,0.0449,0.01,NA,NA,367.19,NA,24624.5,459.5,459.5,NA,"False",367.28,0,"05-03-2017",0,"Ally Bank","False",NA,NA,NA,0,24258.9,365.6,459.5,NA,0,23888.92,369.98,459.5,NA,0,23520.51,368.41,459.5,NA,0,23150.7,369.81,459.5,NA,0,22776.63,374.07,459.5,NA,0,22403.98,372.65,459.5,NA,0,22027.15,376.83,459.5,NA,0,21651.64,375.51,459.5,NA,0,21274.7,376.94,459.5,NA,0,20888.47,386.23,459.5,NA,0,20508.62,379.85,459.5,NA,0,20124.8,383.82,459.5,NA,0,19742.04,382.76,459.5,NA,0,19355.39,386.65,459.5,NA,0,18969.69,385.7,459.5,NA,0,18582.52,387.17,459.5,NA,0,18191.59,390.93,459.5,NA,0,17801.46,390.13,459.5,NA,0,17407.65,393.81,459.5,NA,0,17014.53,393.12,459.5,NA,0,16619.91,394.62,459.5,NA,0,16217.65,402.26,459.5,NA,0,15819.99,397.66,459.5,NA,0,15418.87,401.12,459.5,NA,0,15018.16,400.71,459.5,NA,0,14614.08,404.08,459.5,NA,0,14210.3,403.78,459.5,NA,0,13804.98,405.32,459.5,NA,0,13396.42,408.56,459.5,NA,0,12988,408.42,459.5,NA,0,12576.42,411.58,459.5,NA,0,12161.79,414.63,459.5,NA,0,11751.53,410.26,459.5,NA,0,11333.84,417.69,459.5,NA,0,10917.44,416.4,459.5,NA,0,10498.12,419.32,459.5,NA,0,10078.54,419.58,459.5,NA,0,9656.13,422.41,459.5,NA,0,9233.35,422.78,459.5,NA,0,8808.96,424.39,459.5,NA,0,8381.88,427.08,459.5,NA,0,7954.26,427.62,459.5,NA,0,7524.03,430.23,459.5,NA,0,14,"super_prime",14,43,57,1,0,0
"51647","Sponsor Assigned",19713863,"05-01-2017","05-31-2017","Ally Bank","04/2016",19373.63,74,"05/2022",0.0339,1,1,"06/2016","True",2,2,0,"JEEP","PATRIOT             ",1,2015,3,22290,1,"Consumer Bureau","704",2,NA,"False",0.058,"CA",60,NA,1,16685.32,298.16,0.0339,0.0339,0.01,NA,NA,251.67,NA,16433.64,298.16,298.16,NA,"False",251.68,0,"05-03-2017",0,"Ally Bank","False",NA,NA,NA,0,16185.84,247.8,298.16,NA,0,15929.76,256.08,298.16,NA,0,15677.46,252.3,298.16,NA,0,15425.89,251.57,298.16,NA,0,15169.27,256.62,298.16,NA,0,14914.78,254.49,298.16,NA,0,14659.55,255.23,298.16,NA,0,14402.23,257.32,298.16,NA,0,14148.2,254.03,298.16,NA,0,13886.83,261.37,298.16,NA,0,13626.07,260.76,298.16,NA,0,13365.87,260.2,298.16,NA,0,13107.43,258.44,298.16,NA,0,12844.57,262.86,298.16,NA,0,12583.38,261.19,298.16,NA,0,12321.44,261.94,298.16,NA,0,12057.6,263.84,298.16,NA,0,11796.39,261.21,298.16,NA,0,11528.9,267.49,298.16,NA,0,11263.93,264.97,298.16,NA,0,10999.24,264.69,298.16,NA,0,10729.68,269.56,298.16,NA,0,10461.41,268.27,298.16,NA,0,10192.39,269.02,298.16,NA,0,9923.57,268.82,298.16,NA,0,9653.05,270.52,298.16,NA,0,9384.47,268.58,298.16,NA,0,9111.58,272.89,298.16,NA,0,8838.8,272.78,298.16,NA,0,8566.9,271.9,298.16,NA,0,8291.81,275.09,298.16,NA,0,8015.98,275.83,298.16,NA,0,7742.32,273.66,298.16,NA,0,7464.96,277.36,298.16,NA,0,7188.23,276.73,298.16,NA,0,6910.04,278.19,298.16,NA,0,6631.72,278.32,298.16,NA,0,6351.99,279.73,298.16,NA,0,6072.07,279.92,298.16,NA,0,5791.34,280.73,298.16,NA,0,5509.27,282.07,298.16,NA,0,5226.93,282.34,298.16,NA,0,4943.29,283.64,298.16,NA,0,14,"super_prime",14,43,57,1,0,0
"51656","Sponsor Assigned",19714627,"05-01-2017","05-31-2017","Ally Bank","04/2016",22507,74,"05/2022",0.044,1,1,"06/2016","True",2,2,0,"HOND","ACCORD              ",1,2016,1,28952,1,"Consumer Bureau","673",2,NA,"False",0.0943,"LA",60,NA,1,19471.77,356.9,0.044,0.044,0.01,NA,NA,286.48,NA,19185.28,356.9,356.9,NA,"False",286.49,0,"05-02-2017",0,"Ally Bank","False",NA,NA,NA,0,18900.07,285.21,356.9,NA,0,18611.51,288.56,356.9,NA,0,18324.15,287.36,356.9,NA,0,18035.72,288.43,356.9,NA,0,17744.04,291.68,356.9,NA,0,17453.44,290.6,356.9,NA,0,17159.65,293.79,356.9,NA,0,16866.87,292.78,356.9,NA,0,16572.99,293.88,356.9,NA,0,16272.02,300.97,356.9,NA,0,15975.92,296.1,356.9,NA,0,15676.79,299.13,356.9,NA,0,15378.47,298.32,356.9,NA,0,15077.18,301.29,356.9,NA,0,14776.61,300.57,356.9,NA,0,14474.92,301.69,356.9,NA,0,14170.36,304.56,356.9,NA,0,13866.41,303.95,356.9,NA,0,13559.65,306.76,356.9,NA,0,13253.41,306.24,356.9,NA,0,12946.03,307.38,356.9,NA,0,12632.82,313.21,356.9,NA,0,12323.12,309.7,356.9,NA,0,12010.78,312.34,356.9,NA,0,11698.76,312.02,356.9,NA,0,11674.52,24.24,75,NA,0,11084.89,589.63,653.9,NA,0,11084.89,0,0,NA,0,10482.28,602.61,683.6,NA,0,10482.28,0,0,NA,0,10169.66,312.62,372,NA,0,9855.63,314.03,384.74,NA,0,9514.91,340.72,373.9,NA,0,9514.91,0,0,NA,0,8838.98,675.93,750,NA,0,0,8838.98,8905.33,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,"super_prime",14,37,51,0,0,1
"51813","Sponsor Assigned",19732180,"05-01-2017","05-31-2017","Ally Bank","04/2016",28528.19,74,"05/2022",0.0399,1,1,"06/2016","True",2,2,0,"JEEP","WRANGLER UNL        ",1,2016,3,46186,1,"Consumer Bureau","779",2,NA,"False",0.0346,"IL",60,NA,1,24634.87,446.93,0.0399,0.0399,0.01,NA,NA,366.14,NA,24268.72,446.93,446.93,NA,"False",366.15,0,"05-08-2017",0,"Ally Bank","False",NA,NA,NA,0,23904.02,364.7,446.93,NA,0,23535.47,368.55,446.93,NA,0,23168.29,367.18,446.93,NA,0,22799.86,368.43,446.93,NA,0,22427.69,372.17,446.93,NA,0,22056.75,370.94,446.93,NA,0,21682.15,374.6,446.93,NA,0,21308.69,373.46,446.93,NA,0,20933.96,374.73,446.93,NA,0,20551.1,382.86,446.93,NA,0,20173.8,377.3,446.93,NA,0,19793.02,380.78,446.93,NA,0,19413.16,379.86,446.93,NA,0,19029.89,383.27,446.93,NA,0,18647.44,382.45,446.93,NA,0,18263.69,383.75,446.93,NA,0,17876.65,387.04,446.93,NA,0,17490.29,386.36,446.93,NA,0,17100.71,389.58,446.93,NA,0,16711.72,388.99,446.93,NA,0,16321.41,390.31,446.93,NA,0,15924.43,396.98,446.93,NA,0,15531.46,392.97,446.93,NA,0,15135.46,396,446.93,NA,0,14756.36,379.1,446.93,NA,0,14357.82,398.54,446.93,NA,0,13959.54,398.28,446.93,NA,0,13559.91,399.63,446.93,NA,0,13157.44,402.47,446.93,NA,0,12755.09,402.35,446.93,NA,0,12349.98,405.11,446.93,NA,0,11944.85,405.13,446.93,NA,0,11538.29,406.56,446.93,NA,0,11127.84,410.45,446.93,NA,0,10718.52,409.32,446.93,NA,0,10306.64,411.88,446.93,NA,0,9894.54,412.1,446.93,NA,0,9479.97,414.57,446.93,NA,0,9065.08,414.89,446.93,NA,0,8648.79,416.29,446.93,NA,0,8230.15,418.64,446.93,NA,0,7811.03,419.12,446.93,NA,0,7389.65,421.38,446.93,NA,0,14,"super_prime",14,43,57,1,0,0
"51815","Sponsor Assigned",19732074,"05-01-2017","05-31-2017","Ally Bank","04/2016",36863.03,73,"04/2022",0.0274,1,1,"05/2016","True",1,2,0,"CHEV","CAMARO              ",1,2016,1,45767,1,"Consumer Bureau","750",2,NA,"False",0.0534,"MI",59,NA,1,31106.8,553.2,0.0274,0.0274,0.01,NA,NA,485.69,NA,30625.51,555.8,556,NA,"False",481.29,0,"05-15-2017",0,"Ally Bank","False",NA,NA,NA,0,30133.87,491.64,556,NA,0,29634.41,499.46,556,NA,0,29147.36,487.05,556,NA,0,28654.8,492.56,556,NA,0,28156.87,497.93,556,NA,0,27683.29,473.58,556,NA,0,27179.23,504.06,556,NA,0,26692.59,486.64,556,NA,0,26194.69,497.9,556,NA,0,25685.87,508.82,556,NA,0,25193.49,492.38,556,NA,0,24705.56,487.93,556,NA,0,24197.77,507.79,556,NA,0,23692.62,505.15,556,NA,0,23189.97,502.65,556,NA,0,22701.85,488.12,556,NA,0,22185.04,516.81,556,NA,0,21683.99,501.05,556,NA,0,21184.95,499.04,556,NA,0,20673.47,511.48,556,NA,0,20162.47,511,556,NA,0,19648.84,513.63,556,NA,0,19142.98,505.86,556,NA,0,18627.21,515.77,556,NA,0,18110.35,516.86,556,NA,0,17601.92,508.43,556,NA,0,17092.16,509.76,556,NA,0,16572.08,520.08,556,NA,0,16043.44,528.64,556,NA,0,15528.38,515.06,556,NA,0,14480.54,1047.84,1112,NA,0,14480.54,0,0,NA,0,13962.49,518.05,556,NA,0,13439.94,522.55,556,NA,0,12917.14,522.8,556,NA,0,12389.18,527.96,556,NA,0,11862.86,526.32,556,NA,0,11332.61,530.25,556,NA,0,10817.33,515.28,556,NA,0,10273.48,543.85,556,NA,0,9739.02,534.46,556,NA,0,9207.81,531.21,556,NA,0,8671.11,536.7,556,NA,0,14,"super_prime",15,43,58,1,0,0
"51832","Sponsor Assigned",19732967,"05-01-2017","05-31-2017","Ally Bank","04/2016",39045.83,73,"04/2022",0.0399,1,1,"05/2016","True",1,2,0,"CHEV","CAMARO              ",1,2016,1,37584,1,"Consumer Bureau","772",2,NA,"False",0.1496,"FL",59,NA,1,33165.57,610.7,0.0399,0.0399,0.01,NA,NA,501.92,NA,32663.62,610.7,610.7,NA,"False",501.95,0,"05-15-2017",0,"Ally Bank","False",NA,NA,NA,0,32163.6,500.02,610.7,NA,0,31658.37,505.23,610.7,NA,0,31154.94,503.43,610.7,NA,0,30649.81,505.13,610.7,NA,0,30139.61,510.2,610.7,NA,0,29631.04,508.57,610.7,NA,0,29117.5,513.54,610.7,NA,0,28605.46,512.04,610.7,NA,0,28091.69,513.77,610.7,NA,0,27566.96,524.73,610.7,NA,0,27049.67,517.29,610.7,NA,0,26527.67,522,610.7,NA,0,26006.86,520.81,610.7,NA,0,25481.44,525.42,610.7,NA,0,24957.08,524.36,610.7,NA,0,24430.94,526.14,610.7,NA,0,23900.35,530.59,610.7,NA,0,23370.63,529.72,610.7,NA,0,22836.56,534.07,610.7,NA,0,22303.24,533.32,610.7,NA,0,21768.11,535.13,610.7,NA,0,21224.03,544.08,610.7,NA,0,20685.24,538.79,610.7,NA,0,20142.37,542.87,610.7,NA,0,19599.92,542.45,610.7,NA,0,19053.49,546.43,610.7,NA,0,18507.35,546.14,610.7,NA,0,17959.36,547.99,610.7,NA,0,17407.55,551.81,610.7,NA,0,16855.83,551.72,610.7,NA,0,16300.4,555.43,610.7,NA,0,15744.87,555.53,610.7,NA,0,15187.38,557.49,610.7,NA,0,15187.38,0,0,NA,0,14676.02,511.36,610.7,NA,0,14676.02,0,0,NA,0,14676.02,0,0,NA,0,14210.91,465.11,610.7,NA,0,13648.24,562.67,610.7,NA,0,13083.66,564.58,610.7,NA,0,12515.75,567.91,610.7,NA,0,11947.35,568.4,610.7,NA,0,11375.72,571.63,610.7,NA,0,14,"super_prime",15,43,58,1,0,0
"51872","Sponsor Assigned",19735232,"05-01-2017","05-31-2017","Ally Bank","04/2016",35902.02,74,"05/2022",0.054,1,1,"06/2016","True",2,2,0,"CHEV","SILVERADO           ",1,2016,2,60070,1,"Consumer Bureau","680",2,NA,"False",0.0809,"MS",60,NA,1,31305.96,586.19,0.054,0.054,0.01,NA,NA,447.69,NA,30826.29,586.19,586.19,NA,"False",479.67,0,"05-18-2017",0,"Ally Bank","False",NA,NA,NA,0,30436.19,390.1,586.19,NA,0,29989.58,446.61,606.19,NA,0,29469.93,519.65,586.19,NA,0,29469.93,0,0,NA,0,28579.91,890.02,1182.38,NA,0,28154.38,425.53,591.19,NA,0,27651.49,502.89,586.19,NA,0,27192.11,459.38,586.19,NA,0,26770.85,421.26,591.19,NA,0,26295.55,475.3,591.19,NA,0,26295.55,0,0,NA,0,25880.52,415.03,591.19,NA,0,24844,1036.52,1182.38,NA,0,24397.47,446.53,591.19,NA,0,23952.04,445.43,591.19,NA,0,23952.04,0,0,NA,0,23525.3,426.74,591.19,NA,0,23047,478.3,591.19,NA,0,21959.85,1087.15,1172.38,NA,0,21495.36,464.49,591.19,NA,0,21014.79,480.57,588.69,NA,0,20518.11,496.68,589.94,NA,0,20018.27,499.84,600,NA,0,19534.88,483.39,590,NA,0,19534.88,0,0,NA,0,19048.91,485.97,590,NA,0,18024.2,1024.71,1179.7,NA,0,17475.34,548.86,586.19,NA,0,16969.29,506.05,586.19,NA,0,16481,488.29,586.19,NA,0,16481,0,0,NA,0,15440.26,1040.74,1183,NA,0,14912.05,528.21,592,NA,0,14392.45,519.6,590,NA,0,14392.45,0,0,NA,0,13900.13,492.32,590,NA,0,13373.71,526.42,590,NA,0,13373.71,0,0,NA,0,13016.56,357.15,570,NA,0,13016.56,0,0,NA,0,0,13016.56,13105.3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,"prime",14,42,56,0,0,1
"51911","Sponsor Assigned",19736824,"05-01-2017","05-31-2017","Ally Bank","04/2016",38722.89,73,"04/2022",0.0275,1,1,"05/2016","True",1,2,0,"DODG","CHALLENGER          ",1,2016,1,52394,1,"Consumer Bureau","832",2,NA,"False",0.0635,"TX",59,NA,1,32615.73,507.16,0.0275,0.0275,0.01,NA,NA,510.1,NA,32089.53,584.02,595,NA,"False",526.2,0,"05-11-2017",0,"Ally Bank","False",NA,NA,NA,0,31562.22,527.31,595,NA,0,30485.56,1076.66,1190,NA,0,29957.16,528.4,595,NA,0,29438.89,518.27,595,NA,0,28905.99,532.9,595,NA,0,28361.07,544.92,595,NA,0,27840.85,520.22,595,NA,0,27298.28,542.57,595,NA,0,26777.31,520.97,595,NA,0,26234.76,542.55,595,NA,0,25695.1,539.66,595,NA,0,25156.24,538.86,595,NA,0,24627.57,528.67,595,NA,0,24627.57,0,0,NA,0,23529.61,1097.96,1200,NA,0,22972.15,557.46,600,NA,0,21862.78,1109.37,1200,NA,0,21862.78,0,0,NA,0,21346.78,516,600,NA,0,20791.81,554.97,600,NA,0,20246.63,545.18,600,NA,0,19669.51,577.12,600,NA,0,19109.52,559.99,600,NA,0,18593.02,516.5,600,NA,0,0,18593.02,18607.02,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,"super_prime",15,26,41,0,0,1
"51924","Sponsor Assigned",19737364,"05-01-2017","05-31-2017","Ally Bank","04/2016",28819.23,74,"05/2022",0.0569,1,1,"06/2016","True",2,2,0,"JEEP","WRANGLER UNL        ",1,2016,3,37026,1,"Consumer Bureau","756",2,NA,"False",0.1431,"CA",60,NA,1,25033.2,427.09,0.0569,0.0569,0.01,NA,NA,357.25,NA,24675.74,474.53,474.53,NA,"False",357.46,0,"05-08-2017",0,"Ally Bank","False",NA,NA,NA,0,24320.45,355.29,474.53,NA,0,23959.65,360.8,474.53,NA,0,23600.9,358.75,474.53,NA,0,23240.42,360.48,474.53,NA,0,22874.57,365.85,474.53,NA,0,22510.58,363.99,474.53,NA,0,22141.32,369.26,474.53,NA,0,21773.78,367.54,474.53,NA,0,21404.47,369.31,474.53,NA,0,21023.36,381.11,474.53,NA,0,20650.42,372.94,474.53,NA,0,20272.46,377.96,474.53,NA,0,19895.89,376.57,474.53,NA,0,19514.4,381.49,474.53,NA,0,19134.17,380.23,474.53,NA,0,18752.1,382.07,474.53,NA,0,17930.81,821.29,949.06,NA,0,17542.93,387.88,474.53,NA,0,17150.44,392.49,474.53,NA,0,16758.79,391.65,474.53,NA,0,16365.24,393.55,474.53,NA,0,15962.14,403.1,474.53,NA,0,15564.74,397.4,474.53,NA,0,15163,401.74,474.53,NA,0,14761.74,401.26,474.53,NA,0,14356.24,405.5,474.53,NA,0,13951.08,405.16,474.53,NA,0,13543.96,407.12,474.53,NA,0,13132.77,411.19,474.53,NA,0,12721.7,411.07,474.53,NA,0,12306.66,415.04,474.53,NA,0,11938.93,367.73,474.53,NA,0,11521.94,416.99,474.53,NA,0,11099.36,422.58,474.53,NA,0,10678.32,421.04,474.53,NA,0,10253.59,424.73,474.53,NA,0,9828.48,425.11,474.53,NA,0,9399.79,428.69,474.53,NA,0,8970.56,429.23,474.53,NA,0,8539.26,431.3,474.53,NA,0,8104.56,434.7,474.53,NA,0,7669.09,435.47,474.53,NA,0,7230.33,438.76,474.53,NA,0,14,"prime",14,43,57,1,0,0
"51927","Sponsor Assigned",19737538,"05-01-2017","05-31-2017","Ally Bank","04/2016",32857.86,73,"04/2022",0.0399,1,1,"05/2016","True",1,2,0,"JEEP","WRANGLER UNL        ",1,2016,3,33840,1,"Consumer Bureau","806",2,NA,"False",0.0636,"MD",59,NA,1,27902.72,1027.82,0.0399,0.0399,0.01,NA,NA,422.37,NA,27902.72,513.91,0,NA,"False",0,0,"04-24-2017",7,"Ally Bank","False",NA,NA,NA,0,27048.38,854.34,1027.82,NA,0,27048.38,0,51.39,NA,0,26190.06,858.32,1083.91,NA,0,25762.03,428.03,513.91,NA,0,25324.15,437.88,513.91,NA,0,24901.59,422.56,513.91,NA,0,24463.89,437.7,513.91,NA,0,24022.18,441.71,513.91,NA,0,23633.75,388.43,509.21,NA,0,23192.17,441.58,513.91,NA,0,22739.1,453.07,513.91,NA,0,22312.18,426.92,513.91,NA,0,21878.75,433.43,513.91,NA,0,21436.58,442.17,513.91,NA,0,0,21436.58,21443.6,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,"super_prime",15,16,31,0,0,1
"51941","Sponsor Assigned",19738146,"05-01-2017","05-31-2017","Ally Bank","04/2016",39110.25,73,"04/2022",0.059,1,1,"05/2016","True",1,2,0,"RAM ","1500                ",1,2015,2,39282,1,"Consumer Bureau","700",2,NA,"False",0.2257,"MI",59,NA,1,33533,0,0.059,0.059,0.01,NA,NA,483.81,NA,0,646.32,33684.76,NA,"False",33533,0,"05-26-2017",0,"Ally Bank","False",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,"prime",15,1,16,0,0,1
